,Distrito,Tipo I,Ases.,Viol.,Robo,Agr. Grave,Esc.,Apr. I,H. Auto,Date
5328,Vega Alta,650,3.0,3.0,40.0,26.0,114.0,376,88.0,2015-09-01
5329,Utuado,212,0.0,3.0,6.0,21.0,78.0,100,4.0,2015-09-01
5330,Trujillo Alto,466,6.0,1.0,56.0,39.0,127.0,206,31.0,2015-09-01
5331,Toa Baja,1079,9.0,7.0,104.0,21.0,150.0,633,155.0,2015-09-01
5332,Toa Alta,344,9.0,0.0,31.0,12.0,75.0,157,60.0,2015-09-01
5333,Santa Isabel,194,5.0,0.0,9.0,14.0,27.0,127,12.0,2015-09-01
5334,San Sebastián,232,1.0,0.0,8.0,7.0,85.0,123,8.0,2015-09-01
5335,San Lorenzo,324,7.0,0.0,44.0,20.0,118.0,110,24.0,2015-09-01
5336,San Juan,6218,64.0,22.0,791.0,349.0,917.0,3315,760.0,2015-09-01
5337,San Germán,161,1.0,0.0,2.0,20.0,58.0,73,7.0,2015-09-01
5338,Salinas,249,3.0,1.0,17.0,32.0,35.0,151,10.0,2015-09-01
5339,Sabana Grande,65,0.0,0.0,0.0,18.0,13.0,33,1.0,2015-09-01
5340,Rio Grande,287,11.0,2.0,24.0,34.0,79.0,121,16.0,2015-09-01
5341,Quebradillas,145,0.0,1.0,8.0,3.0,41.0,89,3.0,2015-09-01
5342,Juana Díaz,304,2.0,1.0,24.0,30.0,69.0,166,12.0,2015-09-01
5343,Yauco,197,0.0,0.0,21.0,44.0,31.0,98,3.0,2015-09-01
5344,Isabela,282,0.0,2.0,17.0,7.0,85.0,163,8.0,2015-09-01
5345,Carolina,2243,17.0,5.0,239.0,107.0,409.0,1315,151.0,2015-09-01
5346,Canóvanas,394,14.0,0.0,46.0,42.0,77.0,199,16.0,2015-09-01
5347,Camuy,225,1.0,1.0,14.0,16.0,72.0,116,5.0,2015-09-01
5348,Caguas,1793,13.0,3.0,165.0,80.0,300.0,1070,162.0,2015-09-01
5349,Cabo Rojo,169,5.0,3.0,12.0,12.0,63.0,70,4.0,2015-09-01
5350,Bayamón,3132,25.0,4.0,303.0,72.0,468.0,1693,567.0,2015-09-01
5351,Jayuya,68,0.0,2.0,1.0,14.0,30.0,20,1.0,2015-09-01
5352,Cataño,258,4.0,0.0,35.0,9.0,53.0,139,18.0,2015-09-01
5353,Barceloneta,363,0.0,0.0,18.0,5.0,82.0,230,28.0,2015-09-01
5354,Arecibo,711,5.0,1.0,28.0,21.0,248.0,340,68.0,2015-09-01
5355,Añasco,77,2.0,1.0,5.0,11.0,29.0,23,6.0,2015-09-01
5356,Aibonito,126,5.0,0.0,10.0,15.0,37.0,49,10.0,2015-09-01
5357,Aguas Buenas,149,6.0,0.0,18.0,21.0,46.0,51,7.0,2015-09-01
5358,Aguadilla,462,2.0,3.0,40.0,37.0,139.0,232,9.0,2015-09-01
5359,Aguada ,139,0.0,0.0,9.0,16.0,47.0,63,4.0,2015-09-01
5360,Adjuntas,71,1.0,1.0,2.0,10.0,26.0,31,0.0,2015-09-01
5361,Arroyo,117,0.0,2.0,8.0,28.0,27.0,49,3.0,2015-09-01
5362,Cayey,403,9.0,0.0,24.0,56.0,38.0,223,53.0,2015-09-01
5363,Barranquitas,260,2.0,0.0,12.0,23.0,84.0,113,26.0,2015-09-01
5364,Ciales,127,2.0,0.0,3.0,6.0,36.0,70,10.0,2015-09-01
5365,Ceiba,70,1.0,0.0,1.0,12.0,19.0,31,6.0,2015-09-01
5366,Humacao,511,8.0,3.0,57.0,22.0,133.0,262,26.0,2015-09-01
5367,Hormigueros,68,0.0,0.0,0.0,3.0,30.0,31,4.0,2015-09-01
5368,Hatillo,503,2.0,0.0,22.0,8.0,100.0,343,28.0,2015-09-01
5369,Gurabo,187,12.0,0.0,28.0,29.0,43.0,67,8.0,2015-09-01
5370,Guayanilla,80,9.0,0.0,2.0,17.0,23.0,28,1.0,2015-09-01
5371,Guayama,416,5.0,0.0,34.0,43.0,103.0,219,12.0,2015-09-01
5372,Guánica,115,3.0,1.0,2.0,20.0,23.0,66,0.0,2015-09-01
5373,Guaynabo,727,18.0,3.0,76.0,26.0,145.0,402,57.0,2015-09-01
5374,Fajardo,343,4.0,0.0,17.0,46.0,57.0,200,19.0,2015-09-01
5375,Dorado,565,13.0,1.0,46.0,15.0,75.0,360,55.0,2015-09-01
5376,Culebra,38,0.0,0.0,1.0,10.0,11.0,15,1.0,2015-09-01
5377,Corozal,202,4.0,2.0,12.0,7.0,35.0,108,34.0,2015-09-01
5378,Comerío,156,1.0,1.0,4.0,10.0,45.0,74,21.0,2015-09-01
5379,Coamo,189,3.0,0.0,10.0,14.0,40.0,104,18.0,2015-09-01
5380,Cidra,251,8.0,0.0,24.0,24.0,46.0,127,22.0,2015-09-01
5381,Florida,70,1.0,0.0,6.0,0.0,33.0,23,7.0,2015-09-01
5382,Florida,81,1.0,1.0,7.0,0.0,39.0,26,7.0,2015-10-01
5383,Coamo,218,3.0,0.0,12.0,19.0,45.0,118,21.0,2015-10-01
5384,Comerío,168,1.0,1.0,4.0,10.0,49.0,81,22.0,2015-10-01
5385,Corozal,233,4.0,2.0,14.0,10.0,41.0,126,36.0,2015-10-01
5386,Culebra,45,0.0,0.0,1.0,10.0,13.0,19,2.0,2015-10-01
5387,Dorado,620,13.0,2.0,51.0,18.0,85.0,390,61.0,2015-10-01
5388,Fajardo,395,4.0,1.0,22.0,55.0,70.0,224,19.0,2015-10-01
5389,Guánica,127,3.0,1.0,2.0,22.0,26.0,73,0.0,2015-10-01
5390,Jayuya,77,0.0,2.0,1.0,16.0,33.0,24,1.0,2015-10-01
5391,Guayanilla,85,9.0,0.0,2.0,19.0,24.0,30,1.0,2015-10-01
5392,Guaynabo,808,19.0,3.0,92.0,32.0,152.0,448,62.0,2015-10-01
5393,Gurabo,217,15.0,1.0,32.0,33.0,48.0,79,9.0,2015-10-01
5394,Hatillo,559,2.0,0.0,23.0,9.0,103.0,390,32.0,2015-10-01
5395,Hormigueros,70,0.0,0.0,0.0,3.0,31.0,32,4.0,2015-10-01
5396,Humacao,576,9.0,3.0,64.0,28.0,142.0,298,32.0,2015-10-01
5397,Isabela,320,0.0,1.0,17.0,10.0,98.0,186,8.0,2015-10-01
5398,Guayama,444,6.0,0.0,34.0,49.0,103.0,239,13.0,2015-10-01
5399,Ciales,139,2.0,0.0,6.0,6.0,38.0,76,11.0,2015-10-01
5400,Aguada ,154,0.0,0.0,10.0,17.0,54.0,69,4.0,2015-10-01
5401,Cayey,438,11.0,0.0,29.0,59.0,44.0,237,58.0,2015-10-01
5402,Adjuntas,85,1.0,2.0,2.0,13.0,32.0,35,0.0,2015-10-01
5403,Juana Díaz,347,3.0,1.0,27.0,35.0,75.0,194,12.0,2015-10-01
5404,Aguadilla,544,3.0,4.0,45.0,44.0,171.0,269,8.0,2015-10-01
5405,Aguas Buenas,163,7.0,0.0,19.0,21.0,50.0,57,9.0,2015-10-01
5406,Aibonito,147,5.0,0.0,10.0,17.0,46.0,57,12.0,2015-10-01
5407,Añasco,85,2.0,1.0,7.0,11.0,31.0,26,7.0,2015-10-01
5408,Arecibo,796,6.0,2.0,29.0,22.0,261.0,403,73.0,2015-10-01
5409,Arroyo,141,0.0,2.0,9.0,39.0,34.0,54,3.0,2015-10-01
5410,Barceloneta,435,0.0,0.0,19.0,7.0,93.0,276,40.0,2015-10-01
5411,Barranquitas,291,3.0,0.0,13.0,28.0,90.0,126,31.0,2015-10-01
5412,Bayamón,3500,26.0,5.0,335.0,75.0,523.0,1937,599.0,2015-10-01
5413,Cabo Rojo,197,5.0,3.0,14.0,15.0,69.0,79,12.0,2015-10-01
5414,Caguas,2040,16.0,3.0,199.0,89.0,348.0,1195,190.0,2015-10-01
5415,Camuy,256,1.0,1.0,14.0,20.0,81.0,133,6.0,2015-10-01
5416,Canóvanas,437,16.0,0.0,49.0,44.0,87.0,225,16.0,2015-10-01
5417,Carolina,2533,19.0,5.0,264.0,113.0,456.0,1516,160.0,2015-10-01
5418,Cataño,287,6.0,0.0,41.0,9.0,57.0,155,19.0,2015-10-01
5419,Ceiba,79,1.0,0.0,1.0,13.0,23.0,35,6.0,2015-10-01
5420,Juncos,253,12.0,2.0,40.0,24.0,58.0,98,19.0,2015-10-01
5421,Cidra,281,8.0,1.0,29.0,26.0,56.0,138,23.0,2015-10-01
5422,Lares,168,0.0,0.0,4.0,14.0,60.0,86,4.0,2015-10-01
5423,Salinas,285,3.0,1.0,19.0,36.0,42.0,173,11.0,2015-10-01
5424,San Germán,177,1.0,0.0,3.0,21.0,64.0,81,7.0,2015-10-01
5425,San Juan,6927,82.0,22.0,896.0,380.0,1022.0,3701,824.0,2015-10-01
5426,San Lorenzo,354,10.0,1.0,45.0,23.0,125.0,119,30.0,2015-10-01
5427,San Sebastián,255,1.0,0.0,9.0,8.0,96.0,133,8.0,2015-10-01
5428,Santa Isabel,206,5.0,0.0,10.0,15.0,30.0,134,12.0,2015-10-01
5429,Lajas,113,0.0,0.0,4.0,10.0,37.0,55,7.0,2015-10-01
5430,Sabana Grande,74,0.0,0.0,0.0,20.0,15.0,38,1.0,2015-10-01
5431,Toa Baja,1205,10.0,9.0,119.0,24.0,164.0,708,171.0,2015-10-01
5432,Utuado,229,0.0,3.0,6.0,29.0,81.0,105,5.0,2015-10-01
5433,Vega Alta,726,3.0,3.0,41.0,28.0,138.0,416,97.0,2015-10-01
5434,Vega Baja,854,3.0,5.0,85.0,14.0,155.0,488,104.0,2015-10-01
5435,Vieques,130,4.0,3.0,4.0,26.0,40.0,51,2.0,2015-10-01
5436,Villalba,130,1.0,0.0,7.0,20.0,30.0,66,6.0,2015-10-01
5437,Yabucoa,265,10.0,2.0,15.0,27.0,95.0,111,5.0,2015-10-01
5438,Yauco,218,1.0,0.0,22.0,50.0,35.0,107,3.0,2015-10-01
5439,Trujillo Alto,504,6.0,1.0,62.0,43.0,134.0,222,36.0,2015-10-01
5440,Rio Grande,321,12.0,2.0,26.0,35.0,92.0,137,17.0,2015-10-01
5441,Toa Alta,379,9.0,0.0,37.0,12.0,81.0,174,66.0,2015-10-01
5442,Quebradillas,162,0.0,1.0,9.0,5.0,46.0,98,3.0,2015-10-01
5443,Rincón,128,0.0,1.0,4.0,9.0,44.0,67,3.0,2015-10-01
5444,Las Marías,80,0.0,0.0,0.0,7.0,33.0,40,0.0,2015-10-01
5445,Las Piedras,257,3.0,1.0,37.0,10.0,81.0,107,18.0,2015-10-01
5446,Loiza,249,19.0,3.0,24.0,49.0,40.0,106,8.0,2015-10-01
5447,Luquillo,237,1.0,1.0,19.0,12.0,50.0,149,5.0,2015-10-01
5448,Maricao,36,0.0,1.0,0.0,3.0,18.0,14,0.0,2015-10-01
5449,Maunabo,91,0.0,0.0,8.0,8.0,24.0,51,0.0,2015-10-01
5450,Mayagüez,1156,6.0,5.0,71.0,104.0,275.0,630,65.0,2015-10-01
5451,Manatí,527,5.0,2.0,43.0,15.0,102.0,278,82.0,2015-10-01
5452,Morovis,314,1.0,1.0,18.0,17.0,103.0,142,32.0,2015-10-01
5453,Naguabo,170,1.0,0.0,15.0,13.0,60.0,72,9.0,2015-10-01
5454,Naranjito,274,3.0,0.0,20.0,13.0,58.0,140,40.0,2015-10-01
5455,Orocovis,189,2.0,0.0,8.0,12.0,61.0,96,10.0,2015-10-01
5456,Patillas,110,2.0,0.0,3.0,19.0,23.0,63,0.0,2015-10-01
5457,Peñuelas,130,2.0,0.0,8.0,15.0,46.0,59,0.0,2015-10-01
5458,Ponce,1822,27.0,9.0,113.0,185.0,294.0,1128,66.0,2015-10-01
5459,Moca,203,4.0,0.0,6.0,8.0,90.0,90,5.0,2015-10-01
5460,Fajardo,443,4.0,1.0,24.0,62.0,77.0,256,19.0,2015-11-01
5461,Coamo,243,4.0,0.0,15.0,22.0,48.0,130,24.0,2015-11-01
5462,Comerío,180,2.0,1.0,4.0,10.0,52.0,87,24.0,2015-11-01
5463,Corozal,261,4.0,2.0,16.0,11.0,49.0,138,41.0,2015-11-01
5464,Culebra,48,0.0,0.0,1.0,11.0,13.0,21,2.0,2015-11-01
5465,Dorado,682,13.0,2.0,55.0,19.0,95.0,431,67.0,2015-11-01
5466,Florida,97,1.0,2.0,7.0,1.0,51.0,26,9.0,2015-11-01
5467,Isabela,346,1.0,1.0,18.0,10.0,107.0,201,8.0,2015-11-01
5468,Guayama,502,7.0,1.0,38.0,53.0,120.0,267,16.0,2015-11-01
5469,Guayanilla,90,9.0,0.0,2.0,19.0,26.0,33,1.0,2015-11-01
5470,Guaynabo,880,19.0,4.0,96.0,34.0,159.0,501,67.0,2015-11-01
5471,Gurabo,234,16.0,1.0,35.0,35.0,50.0,86,11.0,2015-11-01
5472,Hatillo,600,2.0,0.0,24.0,11.0,106.0,425,32.0,2015-11-01
5473,Hormigueros,73,0.0,0.0,0.0,3.0,33.0,33,4.0,2015-11-01
5474,Humacao,636,9.0,3.0,71.0,31.0,153.0,330,39.0,2015-11-01
5475,Guánica,140,3.0,1.0,3.0,25.0,29.0,79,0.0,2015-11-01
5476,Cidra,314,8.0,1.0,32.0,27.0,65.0,156,25.0,2015-11-01
5477,Aguada ,172,1.0,0.0,11.0,20.0,60.0,73,7.0,2015-11-01
5478,Ceiba,87,1.0,0.0,2.0,15.0,23.0,39,7.0,2015-11-01
5479,Jayuya,86,0.0,2.0,1.0,21.0,34.0,26,2.0,2015-11-01
5480,Aguadilla,592,3.0,4.0,47.0,47.0,189.0,289,13.0,2015-11-01
5481,Aguas Buenas,175,7.0,0.0,19.0,21.0,52.0,65,11.0,2015-11-01
5482,Aibonito,167,5.0,0.0,10.0,19.0,53.0,65,15.0,2015-11-01
5483,Añasco,95,2.0,1.0,8.0,12.0,33.0,30,9.0,2015-11-01
5484,Arecibo,856,8.0,2.0,30.0,23.0,268.0,447,78.0,2015-11-01
5485,Arroyo,159,0.0,2.0,10.0,42.0,40.0,62,3.0,2015-11-01
5486,Barceloneta,467,0.0,0.0,21.0,8.0,99.0,296,43.0,2015-11-01
5487,Barranquitas,316,3.0,0.0,14.0,31.0,99.0,137,32.0,2015-11-01
5488,Bayamón,3906,26.0,6.0,372.0,86.0,573.0,2192,651.0,2015-11-01
5489,Cabo Rojo,208,5.0,3.0,14.0,20.0,70.0,84,12.0,2015-11-01
5490,Caguas,2259,17.0,4.0,215.0,95.0,389.0,1318,221.0,2015-11-01
5491,Camuy,288,1.0,1.0,15.0,21.0,88.0,156,6.0,2015-11-01
5492,Canóvanas,480,19.0,0.0,50.0,48.0,92.0,255,16.0,2015-11-01
5493,Carolina,2754,19.0,6.0,283.0,117.0,494.0,1657,178.0,2015-11-01
5494,Cataño,305,7.0,0.0,46.0,9.0,58.0,163,22.0,2015-11-01
5495,Cayey,489,11.0,0.0,33.0,71.0,50.0,262,62.0,2015-11-01
5496,Ciales,156,2.0,0.0,7.0,6.0,44.0,86,11.0,2015-11-01
5497,Juana Díaz,377,5.0,1.0,28.0,36.0,84.0,211,12.0,2015-11-01
5498,Ponce,2018,28.0,9.0,122.0,211.0,335.0,1229,84.0,2015-11-01
5499,Lajas,120,0.0,0.0,4.0,12.0,39.0,58,7.0,2015-11-01
5500,Salinas,312,3.0,1.0,19.0,38.0,47.0,192,12.0,2015-11-01
5501,San Germán,188,1.0,1.0,3.0,22.0,68.0,84,9.0,2015-11-01
5502,San Juan,7629,97.0,23.0,994.0,415.0,1129.0,4088,882.0,2015-11-01
5503,San Lorenzo,396,13.0,1.0,49.0,25.0,141.0,131,35.0,2015-11-01
5504,San Sebastián,280,1.0,0.0,10.0,10.0,104.0,147,8.0,2015-11-01
5505,Santa Isabel,219,5.0,0.0,10.0,15.0,31.0,145,13.0,2015-11-01
5506,Toa Alta,448,10.0,0.0,43.0,19.0,107.0,197,72.0,2015-11-01
5507,Sabana Grande,84,0.0,0.0,0.0,24.0,17.0,41,2.0,2015-11-01
5508,Toa Baja,1331,12.0,10.0,134.0,29.0,177.0,781,188.0,2015-11-01
5509,Utuado,250,0.0,3.0,7.0,32.0,87.0,115,6.0,2015-11-01
5510,Vega Alta,777,3.0,3.0,43.0,29.0,152.0,441,106.0,2015-11-01
5511,Vega Baja,911,3.0,5.0,97.0,16.0,163.0,513,114.0,2015-11-01
5512,Vieques,143,4.0,3.0,4.0,27.0,45.0,58,2.0,2015-11-01
5513,Villalba,139,1.0,0.0,7.0,22.0,32.0,70,7.0,2015-11-01
5514,Yauco,238,1.0,0.0,22.0,57.0,39.0,113,6.0,2015-11-01
5515,Yabucoa,284,10.0,2.0,17.0,27.0,102.0,120,6.0,2015-11-01
5516,Trujillo Alto,551,6.0,1.0,71.0,47.0,143.0,244,39.0,2015-11-01
5517,Juncos,277,12.0,3.0,41.0,27.0,62.0,109,23.0,2015-11-01
5518,Rio Grande,363,13.0,2.0,33.0,37.0,100.0,161,17.0,2015-11-01
5519,Quebradillas,177,0.0,1.0,12.0,5.0,48.0,108,3.0,2015-11-01
5520,Lares,186,1.0,0.0,5.0,15.0,68.0,92,5.0,2015-11-01
5521,Las Marías,83,0.0,0.0,0.0,7.0,33.0,43,0.0,2015-11-01
5522,Las Piedras,285,3.0,1.0,42.0,14.0,87.0,114,24.0,2015-11-01
5523,Loiza,270,20.0,3.0,25.0,50.0,45.0,119,8.0,2015-11-01
5524,Luquillo,259,1.0,2.0,19.0,13.0,55.0,164,5.0,2015-11-01
5525,Manatí,619,8.0,2.0,48.0,21.0,111.0,327,102.0,2015-11-01
5526,Maricao,38,0.0,1.0,0.0,3.0,18.0,16,0.0,2015-11-01
5527,Rincón,136,0.0,1.0,4.0,9.0,48.0,71,3.0,2015-11-01
5528,Maunabo,103,0.0,0.0,8.0,10.0,29.0,56,0.0,2015-11-01
5529,Moca,211,4.0,0.0,6.0,8.0,94.0,94,5.0,2015-11-01
5530,Morovis,346,1.0,1.0,20.0,20.0,112.0,160,32.0,2015-11-01
5531,Naguabo,182,1.0,1.0,15.0,15.0,63.0,78,9.0,2015-11-01
5532,Naranjito,303,3.0,0.0,25.0,13.0,63.0,153,46.0,2015-11-01
5533,Orocovis,215,3.0,0.0,9.0,13.0,69.0,111,10.0,2015-11-01
5534,Patillas,120,2.0,0.0,3.0,19.0,28.0,67,1.0,2015-11-01
5535,Peñuelas,144,2.0,0.0,8.0,16.0,49.0,69,0.0,2015-11-01
5536,Mayagüez,1259,10.0,5.0,74.0,113.0,293.0,693,71.0,2015-11-01
5537,Adjuntas,90,1.0,2.0,2.0,13.0,35.0,37,0.0,2015-11-01
5538,Juncos,310,12.0,3.0,42.0,33.0,64.0,126,30.0,2015-12-01
5539,Aguada ,191,1.0,0.0,11.0,22.0,64.0,87,6.0,2015-12-01
5540,Ponce,2260,34.0,10.0,135.0,244.0,386.0,1360,91.0,2015-12-01
5541,Peñuelas,161,2.0,1.0,8.0,18.0,55.0,77,0.0,2015-12-01
5542,Patillas,127,2.0,0.0,4.0,20.0,31.0,69,1.0,2015-12-01
5543,Orocovis,247,3.0,1.0,9.0,13.0,79.0,129,13.0,2015-12-01
5544,Naranjito,333,3.0,0.0,27.0,15.0,73.0,167,48.0,2015-12-01
5545,Naguabo,193,2.0,1.0,16.0,15.0,67.0,83,9.0,2015-12-01
5546,Morovis,373,1.0,1.0,24.0,22.0,120.0,169,36.0,2015-12-01
5547,Quebradillas,196,0.0,1.0,15.0,4.0,49.0,124,3.0,2015-12-01
5548,Moca,229,4.0,0.0,6.0,10.0,99.0,105,5.0,2015-12-01
5549,Maunabo,112,0.0,0.0,8.0,11.0,32.0,59,2.0,2015-12-01
5550,Maricao,44,1.0,1.0,0.0,4.0,19.0,19,0.0,2015-12-01
5551,Manatí,700,10.0,3.0,54.0,26.0,124.0,372,111.0,2015-12-01
5552,Luquillo,287,1.0,2.0,20.0,15.0,56.0,188,5.0,2015-12-01
5553,Loiza,294,21.0,3.0,30.0,53.0,45.0,134,8.0,2015-12-01
5554,Las Piedras,307,3.0,1.0,45.0,13.0,95.0,123,27.0,2015-12-01
5555,Las Marías,91,0.0,0.0,0.0,7.0,36.0,48,0.0,2015-12-01
5556,Mayagüez,1409,11.0,5.0,79.0,128.0,323.0,789,74.0,2015-12-01
5557,Lares,209,1.0,0.0,6.0,16.0,77.0,103,6.0,2015-12-01
5558,Rincón,144,0.0,1.0,4.0,10.0,50.0,76,3.0,2015-12-01
5559,Sabana Grande,95,0.0,0.0,0.0,27.0,22.0,44,2.0,2015-12-01
5560,Adjuntas,95,1.0,2.0,2.0,14.0,36.0,40,,2015-12-01
5561,Yabucoa,307,13.0,2.0,17.0,29.0,110.0,127,9.0,2015-12-01
5562,Villalba,165,3.0,0.0,7.0,28.0,38.0,80,9.0,2015-12-01
5563,Vieques,161,4.0,3.0,7.0,28.0,50.0,67,2.0,2015-12-01
5564,Vega Baja,1011,4.0,10.0,104.0,21.0,186.0,558,128.0,2015-12-01
5565,Vega Alta,851,3.0,4.0,50.0,34.0,171.0,475,114.0,2015-12-01
5566,Utuado,267,2.0,3.0,7.0,36.0,93.0,120,6.0,2015-12-01
5567,Rio Grande,414,14.0,2.0,36.0,43.0,107.0,195,17.0,2015-12-01
5568,Trujillo Alto,600,9.0,1.0,75.0,49.0,150.0,273,43.0,2015-12-01
5569,Toa Alta,512,11.0,0.0,53.0,24.0,112.0,230,82.0,2015-12-01
5570,Santa Isabel,255,5.0,0.0,13.0,25.0,33.0,166,13.0,2015-12-01
5571,San Sebastián,318,1.0,0.0,11.0,14.0,118.0,165,9.0,2015-12-01
5572,San Lorenzo,428,13.0,1.0,58.0,25.0,148.0,144,38.0,2015-12-01
5573,San Juan,8368,116.0,25.0,1095.0,435.0,1239.0,4505,952.0,2015-12-01
5574,San Germán,205,1.0,2.0,3.0,22.0,77.0,91,9.0,2015-12-01
5575,Salinas,341,4.0,1.0,19.0,46.0,56.0,204,11.0,2015-12-01
5576,Toa Baja,1458,12.0,11.0,148.0,32.0,188.0,861,206.0,2015-12-01
5577,Lajas,133,1.0,0.0,4.0,14.0,43.0,64,7.0,2015-12-01
5578,Yauco,253,1.0,1.0,23.0,62.0,40.0,119,7.0,2015-12-01
5579,Juana Díaz,444,5.0,3.0,32.0,46.0,101.0,244,13.0,2015-12-01
5580,Cayey,548,11.0,0.0,36.0,75.0,59.0,297,70.0,2015-12-01
5581,Cataño,342,8.0,0.0,50.0,9.0,61.0,189,25.0,2015-12-01
5582,Carolina,2981,19.0,6.0,311.0,121.0,538.0,1803,183.0,2015-12-01
5583,Canóvanas,528,19.0,0.0,53.0,52.0,101.0,283,20.0,2015-12-01
5584,Camuy,322,3.0,2.0,17.0,21.0,94.0,178,7.0,2015-12-01
5585,Cabo Rojo,234,5.0,4.0,14.0,23.0,78.0,96,14.0,2015-12-01
5586,Bayamón,4291,27.0,10.0,419.0,94.0,616.0,2408,717.0,2015-12-01
5587,Barranquitas,355,3.0,0.0,20.0,33.0,106.0,158,35.0,2015-12-01
5588,Barceloneta,514,0.0,0.0,25.0,9.0,107.0,323,50.0,2015-12-01
5589,Arroyo,168,0.0,2.0,12.0,45.0,44.0,62,3.0,2015-12-01
5590,Arecibo,936,8.0,2.0,37.0,32.0,284.0,488,85.0,2015-12-01
5591,Añasco,107,2.0,1.0,8.0,12.0,37.0,38,9.0,2015-12-01
5592,Aibonito,189,5.0,0.0,14.0,20.0,57.0,77,16.0,2015-12-01
5593,Aguas Buenas,196,8.0,0.0,22.0,26.0,57.0,71,12.0,2015-12-01
5594,Aguadilla,694,3.0,4.0,55.0,56.0,223.0,335,18.0,2015-12-01
5595,Ceiba,101,1.0,0.0,2.0,16.0,24.0,50,8.0,2015-12-01
5596,Ciales,179,2.0,0.0,8.0,8.0,49.0,100,12.0,2015-12-01
5597,Caguas,2500,17.0,4.0,232.0,102.0,431.0,1466,248.0,2015-12-01
5598,Coamo,265,4.0,0.0,16.0,23.0,50.0,145,27.0,2015-12-01
5599,Jayuya,89,0.0,2.0,1.0,22.0,34.0,28,2.0,2015-12-01
5600,Cidra,346,8.0,1.0,33.0,33.0,73.0,170,28.0,2015-12-01
5601,Humacao,683,9.0,3.0,74.0,32.0,163.0,360,42.0,2015-12-01
5602,Hormigueros,86,0.0,0.0,0.0,5.0,39.0,38,4.0,2015-12-01
5603,Hatillo,676,2.0,0.0,31.0,12.0,114.0,473,44.0,2015-12-01
5604,Gurabo,253,18.0,1.0,37.0,36.0,55.0,93,13.0,2015-12-01
5605,Guaynabo,979,21.0,4.0,105.0,37.0,175.0,564,73.0,2015-12-01
5606,Guayanilla,96,9.0,0.0,2.0,22.0,27.0,35,1.0,2015-12-01
5607,Isabela,426,1.0,2.0,20.0,13.0,137.0,244,9.0,2015-12-01
5608,Guánica,162,3.0,1.0,3.0,31.0,33.0,91,0.0,2015-12-01
5609,Florida,107,1.0,2.0,7.0,3.0,52.0,31,11.0,2015-12-01
5610,Fajardo,486,5.0,1.0,26.0,70.0,84.0,278,22.0,2015-12-01
5611,Dorado,733,13.0,2.0,57.0,20.0,107.0,462,72.0,2015-12-01
5612,Culebra,52,0.0,0.0,1.0,14.0,13.0,22,2.0,2015-12-01
5613,Corozal,286,5.0,2.0,18.0,12.0,50.0,150,49.0,2015-12-01
5614,Comerío,196,2.0,1.0,6.0,12.0,58.0,91,26.0,2015-12-01
5615,Guayama,555,7.0,3.0,43.0,61.0,135.0,289,17.0,2015-12-01
5616,Patillas,12,0.0,0.0,0.0,1.0,5.0,6,0.0,2016-01-01
5617,Orocovis,24,0.0,0.0,2.0,0.0,7.0,15,0.0,2016-01-01
5618,Naranjito,24,0.0,0.0,1.0,0.0,5.0,13,5.0,2016-01-01
5619,Naguabo,16,0.0,0.0,1.0,4.0,1.0,9,1.0,2016-01-01
5620,Morovis,20,3.0,0.0,2.0,0.0,7.0,7,1.0,2016-01-01
5621,Moca,11,0.0,0.0,0.0,0.0,6.0,5,0.0,2016-01-01
5622,Mayagüez,117,2.0,1.0,6.0,14.0,17.0,75,2.0,2016-01-01
5623,Luquillo,34,0.0,0.0,1.0,4.0,9.0,18,2.0,2016-01-01
5624,Maricao,3,0.0,0.0,0.0,0.0,2.0,1,0.0,2016-01-01
5625,Manatí,60,0.0,0.0,7.0,2.0,9.0,33,9.0,2016-01-01
5626,Loiza,23,2.0,0.0,3.0,8.0,3.0,7,0.0,2016-01-01
5627,Las Piedras,24,0.0,0.0,2.0,1.0,9.0,11,1.0,2016-01-01
5628,Las Marías,5,0.0,0.0,0.0,0.0,0.0,5,0.0,2016-01-01
5629,Peñuelas,8,0.0,0.0,0.0,0.0,2.0,5,1.0,2016-01-01
5630,Maunabo,10,0.0,0.0,1.0,1.0,3.0,4,1.0,2016-01-01
5631,Ponce,198,0.0,0.0,9.0,27.0,32.0,113,17.0,2016-01-01
5632,Villalba,5,0.0,0.0,0.0,1.0,1.0,3,0.0,2016-01-01
5633,Rincón,14,0.0,0.0,0.0,2.0,3.0,9,0.0,2016-01-01
5634,Lares,22,1.0,0.0,1.0,3.0,7.0,10,0.0,2016-01-01
5635,Vieques,8,0.0,1.0,0.0,1.0,1.0,5,0.0,2016-01-01
5636,Vega Baja,89,0.0,1.0,12.0,3.0,19.0,50,4.0,2016-01-01
5637,Vega Alta,76,0.0,0.0,2.0,7.0,15.0,43,9.0,2016-01-01
5638,Utuado,20,1.0,0.0,0.0,8.0,5.0,6,0.0,2016-01-01
5639,Trujillo Alto,44,1.0,1.0,7.0,5.0,12.0,17,1.0,2016-01-01
5640,Toa Baja,101,0.0,0.0,16.0,2.0,13.0,56,14.0,2016-01-01
5641,Quebradillas,11,0.0,0.0,2.0,2.0,3.0,4,0.0,2016-01-01
5642,Toa Alta,31,0.0,0.0,6.0,1.0,4.0,12,8.0,2016-01-01
